Hourly measurement data supplied by UK-air on 22/12/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Barnsley Road",,"Sheffield Devonshire Green",,"Sheffield Tinsley",
Latitude,,53.404950,,53.378622,,53.410580,,
Longitude,,-1.455815,,-1.478096,,-1.396139,,
Site Type,,Urban Traffic,,Urban Background,,Urban Background,,
Zone,,Yorkshire & Humberside,,Yorkshire & Humberside,,Yorkshire & Humberside,,
Agglomeration,,Sheffield Urban Area,,Sheffield Urban Area,,Sheffield Urban Area,,
Local Authority,,"Sheffield",,"Sheffield",,"Sheffield",,
Date,Time,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2024-11-22,16:00:00,5,V ugm-3 (BAM),2.17,V ugm-3 (Ref.eq),3.302,V ugm-3 (Ref.eq)
2024-11-22,17:00:00,5,V ugm-3 (BAM),3.797,V ugm-3 (Ref.eq),3.609,V ugm-3 (Ref.eq)
2024-11-22,18:00:00,7,V ugm-3 (BAM),9.458,V ugm-3 (Ref.eq),6.014,V ugm-3 (Ref.eq)
2024-11-22,19:00:00,11,V ugm-3 (BAM),9.458,V ugm-3 (Ref.eq),7.123,V ugm-3 (Ref.eq)
2024-11-22,20:00:00,11,V ugm-3 (BAM),9.693,V ugm-3 (Ref.eq),11.132,V ugm-3 (Ref.eq)
2024-11-22,21:00:00,12,V ugm-3 (BAM),8.915,V ugm-3 (Ref.eq),5.849,V ugm-3 (Ref.eq)
2024-11-22,22:00:00,11,V ugm-3 (BAM),9.292,V ugm-3 (Ref.eq),8.231,V ugm-3 (Ref.eq)
2024-11-22,23:00:00,9,V ugm-3 (BAM),11.486,V ugm-3 (Ref.eq),9.127,V ugm-3 (Ref.eq)
2024-11-22,24:00:00,14,V ugm-3 (BAM),11.722,V ugm-3 (Ref.eq),8.703,V ugm-3 (Ref.eq)
2024-11-23,01:00:00,8,V ugm-3 (BAM),7.382,V ugm-3 (Ref.eq),8.231,V ugm-3 (Ref.eq)
2024-11-23,02:00:00,7,V ugm-3 (BAM),9.41,V ugm-3 (Ref.eq),8.302,V ugm-3 (Ref.eq)
2024-11-23,03:00:00,7,V ugm-3 (BAM),8.396,V ugm-3 (Ref.eq),7.854,V ugm-3 (Ref.eq)
2024-11-23,04:00:00,11,V ugm-3 (BAM),10.236,V ugm-3 (Ref.eq),11.203,V ugm-3 (Ref.eq)
2024-11-23,05:00:00,12,V ugm-3 (BAM),10.354,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq)
2024-11-23,06:00:00,8,V ugm-3 (BAM),7.217,V ugm-3 (Ref.eq),7.335,V ugm-3 (Ref.eq)
2024-11-23,07:00:00,5,V ugm-3 (BAM),4.151,V ugm-3 (Ref.eq),4.599,V ugm-3 (Ref.eq)
2024-11-23,08:00:00,5,V ugm-3 (BAM),2.712,V ugm-3 (Ref.eq),3.443,V ugm-3 (Ref.eq)
2024-11-23,09:00:00,5,V ugm-3 (BAM),2.5,V ugm-3 (Ref.eq),3.019,V ugm-3 (Ref.eq)
2024-11-23,10:00:00,6,V ugm-3 (BAM),2.736,V ugm-3 (Ref.eq),3.609,V ugm-3 (Ref.eq)
2024-11-23,11:00:00,5,V ugm-3 (BAM),2.382,V ugm-3 (Ref.eq),2.783,V ugm-3 (Ref.eq)
2024-11-23,12:00:00,1,V ugm-3 (BAM),1.368,V ugm-3 (Ref.eq),1.887,V ugm-3 (Ref.eq)
2024-11-23,13:00:00,-1,V ugm-3 (BAM),1.061,V ugm-3 (Ref.eq),1.675,V ugm-3 (Ref.eq)
2024-11-23,14:00:00,1,V ugm-3 (BAM),1.274,V ugm-3 (Ref.eq),2.052,V ugm-3 (Ref.eq)
2024-11-23,15:00:00,2,V ugm-3 (BAM),1.274,V ugm-3 (Ref.eq),2.075,V ugm-3 (Ref.eq)
2024-11-23,16:00:00,5,V ugm-3 (BAM),1.321,V ugm-3 (Ref.eq),1.651,V ugm-3 (Ref.eq)
2024-11-23,17:00:00,6,V ugm-3 (BAM),1.887,V ugm-3 (Ref.eq),2.311,V ugm-3 (Ref.eq)
2024-11-23,18:00:00,2,V ugm-3 (BAM),1.604,V ugm-3 (Ref.eq),2.005,V ugm-3 (Ref.eq)
2024-11-23,19:00:00,3,V ugm-3 (BAM),1.156,V ugm-3 (Ref.eq),1.627,V ugm-3 (Ref.eq)
2024-11-23,20:00:00,7,V ugm-3 (BAM),1.25,V ugm-3 (Ref.eq),1.533,V ugm-3 (Ref.eq)
2024-11-23,21:00:00,5,V ugm-3 (BAM),1.321,V ugm-3 (Ref.eq),1.792,V ugm-3 (Ref.eq)
2024-11-23,22:00:00,1,V ugm-3 (BAM),2.783,V ugm-3 (Ref.eq),2.995,V ugm-3 (Ref.eq)
2024-11-23,23:00:00,2,V ugm-3 (BAM),3.538,V ugm-3 (Ref.eq),3.915,V ugm-3 (Ref.eq)
2024-11-23,24:00:00,2,V ugm-3 (BAM),2.712,V ugm-3 (Ref.eq),2.759,V ugm-3 (Ref.eq)
2024-11-24,01:00:00,1,V ugm-3 (BAM),1.816,V ugm-3 (Ref.eq),1.84,V ugm-3 (Ref.eq)
2024-11-24,02:00:00,1,V ugm-3 (BAM),1.132,V ugm-3 (Ref.eq),1.085,V ugm-3 (Ref.eq)
2024-11-24,03:00:00,1,V ugm-3 (BAM),0.943,V ugm-3 (Ref.eq),0.92,V ugm-3 (Ref.eq)
2024-11-24,04:00:00,3,V ugm-3 (BAM),0.731,V ugm-3 (Ref.eq),0.802,V ugm-3 (Ref.eq)
2024-11-24,05:00:00,2,V ugm-3 (BAM),0.943,V ugm-3 (Ref.eq),1.061,V ugm-3 (Ref.eq)
2024-11-24,06:00:00,-1,V ugm-3 (BAM),1.226,V ugm-3 (Ref.eq),1.486,V ugm-3 (Ref.eq)
2024-11-24,07:00:00,-1,V ugm-3 (BAM),1.25,V ugm-3 (Ref.eq),1.58,V ugm-3 (Ref.eq)
2024-11-24,08:00:00,1,V ugm-3 (BAM),0.991,V ugm-3 (Ref.eq),1.604,V ugm-3 (Ref.eq)
2024-11-24,09:00:00,3,V ugm-3 (BAM),1.203,V ugm-3 (Ref.eq),1.698,V ugm-3 (Ref.eq)
2024-11-24,10:00:00,4,V ugm-3 (BAM),0.66,V ugm-3 (Ref.eq),1.108,V ugm-3 (Ref.eq)
2024-11-24,11:00:00,2,V ugm-3 (BAM),0.519,V ugm-3 (Ref.eq),0.825,V ugm-3 (Ref.eq)
2024-11-24,12:00:00,2,V ugm-3 (BAM),0.495,V ugm-3 (Ref.eq),0.637,V ugm-3 (Ref.eq)
2024-11-24,13:00:00,2,V ugm-3 (BAM),0.778,V ugm-3 (Ref.eq),0.755,V ugm-3 (Ref.eq)
2024-11-24,14:00:00,1,V ugm-3 (BAM),0.849,V ugm-3 (Ref.eq),1.297,V ugm-3 (Ref.eq)
2024-11-24,15:00:00,6,V ugm-3 (BAM),1.203,V ugm-3 (Ref.eq),1.203,V ugm-3 (Ref.eq)
2024-11-24,16:00:00,4,V ugm-3 (BAM),2.264,V ugm-3 (Ref.eq),2.5,V ugm-3 (Ref.eq)
2024-11-24,17:00:00,6,V ugm-3 (BAM),3.208,V ugm-3 (Ref.eq),3.514,V ugm-3 (Ref.eq)
2024-11-24,18:00:00,4,V ugm-3 (BAM),3.042,V ugm-3 (Ref.eq),3.302,V ugm-3 (Ref.eq)
2024-11-24,19:00:00,2,V ugm-3 (BAM),3.278,V ugm-3 (Ref.eq),3.302,V ugm-3 (Ref.eq)
2024-11-24,20:00:00,2,V ugm-3 (BAM),3.137,V ugm-3 (Ref.eq),3.066,V ugm-3 (Ref.eq)
2024-11-24,21:00:00,5,V ugm-3 (BAM),2.972,V ugm-3 (Ref.eq),2.972,V ugm-3 (Ref.eq)
2024-11-24,22:00:00,5,V ugm-3 (BAM),3.373,V ugm-3 (Ref.eq),3.255,V ugm-3 (Ref.eq)
2024-11-24,23:00:00,5,V ugm-3 (BAM),3.962,V ugm-3 (Ref.eq),3.726,V ugm-3 (Ref.eq)
2024-11-24,24:00:00,5,V ugm-3 (BAM),4.953,V ugm-3 (Ref.eq),4.788,V ugm-3 (Ref.eq)
2024-11-25,01:00:00,5,V ugm-3 (BAM),5.401,V ugm-3 (Ref.eq),5.495,V ugm-3 (Ref.eq)
2024-11-25,02:00:00,4,V ugm-3 (BAM),6.038,V ugm-3 (Ref.eq),6.109,V ugm-3 (Ref.eq)
2024-11-25,03:00:00,4,V ugm-3 (BAM),6.274,V ugm-3 (Ref.eq),6.297,V ugm-3 (Ref.eq)
2024-11-25,04:00:00,8,V ugm-3 (BAM),6.792,V ugm-3 (Ref.eq),6.745,V ugm-3 (Ref.eq)
2024-11-25,05:00:00,6,V ugm-3 (BAM),5.613,V ugm-3 (Ref.eq),5.849,V ugm-3 (Ref.eq)
2024-11-25,06:00:00,4,V ugm-3 (BAM),2.783,V ugm-3 (Ref.eq),3.373,V ugm-3 (Ref.eq)
2024-11-25,07:00:00,2,V ugm-3 (BAM),3.75,V ugm-3 (Ref.eq),3.892,V ugm-3 (Ref.eq)
2024-11-25,08:00:00,3,V ugm-3 (BAM),4.387,V ugm-3 (Ref.eq),4.717,V ugm-3 (Ref.eq)
2024-11-25,09:00:00,8,V ugm-3 (BAM),4.906,V ugm-3 (Ref.eq),6.085,V ugm-3 (Ref.eq)
2024-11-25,10:00:00,8,V ugm-3 (BAM),4.835,V ugm-3 (Ref.eq),5.967,V ugm-3 (Ref.eq)
2024-11-25,11:00:00,9,V ugm-3 (BAM),4.741,V ugm-3 (Ref.eq),5.778,V ugm-3 (Ref.eq)
2024-11-25,12:00:00,6,V ugm-3 (BAM),4.033,V ugm-3 (Ref.eq),5.731,V ugm-3 (Ref.eq)
2024-11-25,13:00:00,7,V ugm-3 (BAM),3.656,V ugm-3 (Ref.eq),4.811,V ugm-3 (Ref.eq)
2024-11-25,14:00:00,8,V ugm-3 (BAM),2.759,V ugm-3 (Ref.eq),3.42,V ugm-3 (Ref.eq)
2024-11-25,15:00:00,5,V ugm-3 (BAM),3.042,V ugm-3 (Ref.eq),3.726,V ugm-3 (Ref.eq)
2024-11-25,16:00:00,3,V ugm-3 (BAM),3.443,V ugm-3 (Ref.eq),3.609,V ugm-3 (Ref.eq)
2024-11-25,17:00:00,4,V ugm-3 (BAM),2.83,V ugm-3 (Ref.eq),3.491,V ugm-3 (Ref.eq)
2024-11-25,18:00:00,4,V ugm-3 (BAM),2.052,V ugm-3 (Ref.eq),2.807,V ugm-3 (Ref.eq)
2024-11-25,19:00:00,3,V ugm-3 (BAM),2.311,V ugm-3 (Ref.eq),2.5,V ugm-3 (Ref.eq)
2024-11-25,20:00:00,5,V ugm-3 (BAM),2.854,V ugm-3 (Ref.eq),2.995,V ugm-3 (Ref.eq)
2024-11-25,21:00:00,5,V ugm-3 (BAM),4.057,V ugm-3 (Ref.eq),3.561,V ugm-3 (Ref.eq)
2024-11-25,22:00:00,5,V ugm-3 (BAM),4.693,V ugm-3 (Ref.eq),4.269,V ugm-3 (Ref.eq)
2024-11-25,23:00:00,7,V ugm-3 (BAM),4.811,V ugm-3 (Ref.eq),3.939,V ugm-3 (Ref.eq)
2024-11-25,24:00:00,7,V ugm-3 (BAM),3.585,V ugm-3 (Ref.eq),2.736,V ugm-3 (Ref.eq)
2024-11-26,01:00:00,6,V ugm-3 (BAM),3.042,V ugm-3 (Ref.eq),2.618,V ugm-3 (Ref.eq)
2024-11-26,02:00:00,7,V ugm-3 (BAM),3.42,V ugm-3 (Ref.eq),3.208,V ugm-3 (Ref.eq)
2024-11-26,03:00:00,5,V ugm-3 (BAM),3.113,V ugm-3 (Ref.eq),3.066,V ugm-3 (Ref.eq)
2024-11-26,04:00:00,3,V ugm-3 (BAM),2.618,V ugm-3 (Ref.eq),2.618,V ugm-3 (Ref.eq)
2024-11-26,05:00:00,1,V ugm-3 (BAM),3.137,V ugm-3 (Ref.eq),3.467,V ugm-3 (Ref.eq)
2024-11-26,06:00:00,2,V ugm-3 (BAM),3.184,V ugm-3 (Ref.eq),2.995,V ugm-3 (Ref.eq)
2024-11-26,07:00:00,6,V ugm-3 (BAM),3.184,V ugm-3 (Ref.eq),3.561,V ugm-3 (Ref.eq)
2024-11-26,08:00:00,7,V ugm-3 (BAM),3.396,V ugm-3 (Ref.eq),7.618,V ugm-3 (Ref.eq)
2024-11-26,09:00:00,10,V ugm-3 (BAM),3.396,V ugm-3 (Ref.eq),6.769,V ugm-3 (Ref.eq)
2024-11-26,10:00:00,10,V ugm-3 (BAM),3.797,V ugm-3 (Ref.eq),3.821,V ugm-3 (Ref.eq)
2024-11-26,11:00:00,10,V ugm-3 (BAM),2.854,V ugm-3 (Ref.eq),4.363,V ugm-3 (Ref.eq)
2024-11-26,12:00:00,7,V ugm-3 (BAM),3.09,V ugm-3 (Ref.eq),4.693,V ugm-3 (Ref.eq)
2024-11-26,13:00:00,6,V ugm-3 (BAM),2.995,V ugm-3 (Ref.eq),4.693,V ugm-3 (Ref.eq)
2024-11-26,14:00:00,6,V ugm-3 (BAM),3.349,V ugm-3 (Ref.eq),4.788,V ugm-3 (Ref.eq)
2024-11-26,15:00:00,5,V ugm-3 (BAM),3.349,V ugm-3 (Ref.eq),5.495,V ugm-3 (Ref.eq)
2024-11-26,16:00:00,8,V ugm-3 (BAM),4.009,V ugm-3 (Ref.eq),5.566,V ugm-3 (Ref.eq)
2024-11-26,17:00:00,11,V ugm-3 (BAM),5.472,V ugm-3 (Ref.eq),6.981,V ugm-3 (Ref.eq)
2024-11-26,18:00:00,14,V ugm-3 (BAM),6.297,V ugm-3 (Ref.eq),7.736,V ugm-3 (Ref.eq)
2024-11-26,19:00:00,14,V ugm-3 (BAM),10.708,V ugm-3 (Ref.eq),9.646,V ugm-3 (Ref.eq)
2024-11-26,20:00:00,18,V ugm-3 (BAM),16.344,V ugm-3 (Ref.eq),15.778,V ugm-3 (Ref.eq)
2024-11-26,21:00:00,13,V ugm-3 (BAM),16.51,V ugm-3 (Ref.eq),21.109,V ugm-3 (Ref.eq)
2024-11-26,22:00:00,19,V ugm-3 (BAM),18.75,V ugm-3 (Ref.eq),23.066,V ugm-3 (Ref.eq)
2024-11-26,23:00:00,15,V ugm-3 (BAM),20.896,V ugm-3 (Ref.eq),15.613,V ugm-3 (Ref.eq)
2024-11-26,24:00:00,17,V ugm-3 (BAM),15.566,V ugm-3 (Ref.eq),18.892,V ugm-3 (Ref.eq)
2024-11-27,01:00:00,10,V ugm-3 (BAM),18.019,V ugm-3 (Ref.eq),21.368,V ugm-3 (Ref.eq)
2024-11-27,02:00:00,10,V ugm-3 (BAM),12.476,V ugm-3 (Ref.eq),22.146,V ugm-3 (Ref.eq)
2024-11-27,03:00:00,15,V ugm-3 (BAM),7.995,V ugm-3 (Ref.eq),18.16,V ugm-3 (Ref.eq)
2024-11-27,04:00:00,17,V ugm-3 (BAM),9.906,V ugm-3 (Ref.eq),16.604,V ugm-3 (Ref.eq)
2024-11-27,05:00:00,18,V ugm-3 (BAM),11.392,V ugm-3 (Ref.eq),18.892,V ugm-3 (Ref.eq)
2024-11-27,06:00:00,17,V ugm-3 (BAM),12.429,V ugm-3 (Ref.eq),18.585,V ugm-3 (Ref.eq)
2024-11-27,07:00:00,16,V ugm-3 (BAM),15.873,V ugm-3 (Ref.eq),16.297,V ugm-3 (Ref.eq)
2024-11-27,08:00:00,20,V ugm-3 (BAM),17.382,V ugm-3 (Ref.eq),16.58,V ugm-3 (Ref.eq)
2024-11-27,09:00:00,19,V ugm-3 (BAM),18.16,V ugm-3 (Ref.eq),16.486,V ugm-3 (Ref.eq)
2024-11-27,10:00:00,8,V ugm-3 (BAM),13.184,V ugm-3 (Ref.eq),11.934,V ugm-3 (Ref.eq)
2024-11-27,11:00:00,13,V ugm-3 (BAM),8.349,V ugm-3 (Ref.eq),8.679,V ugm-3 (Ref.eq)
2024-11-27,12:00:00,8,V ugm-3 (BAM),7.925,V ugm-3 (Ref.eq),7.594,V ugm-3 (Ref.eq)
2024-11-27,13:00:00,No data,V ugm-3 (BAM),9.41,V ugm-3 (Ref.eq),7.972,V ugm-3 (Ref.eq)
2024-11-27,14:00:00,No data,V ugm-3 (BAM),7.005,V ugm-3 (Ref.eq),5.307,V ugm-3 (Ref.eq)
2024-11-27,15:00:00,No data,V ugm-3 (BAM),6.038,V ugm-3 (Ref.eq),4.175,V ugm-3 (Ref.eq)
2024-11-27,16:00:00,8,V ugm-3 (BAM),4.34,V ugm-3 (Ref.eq),3.09,V ugm-3 (Ref.eq)
2024-11-27,17:00:00,7,V ugm-3 (BAM),4.811,V ugm-3 (Ref.eq),3.467,V ugm-3 (Ref.eq)
2024-11-27,18:00:00,7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),3.019,V ugm-3 (Ref.eq)
2024-11-27,19:00:00,8,V ugm-3 (BAM),7.453,V ugm-3 (Ref.eq),3.467,V ugm-3 (Ref.eq)
2024-11-27,20:00:00,11,V ugm-3 (BAM),7.618,V ugm-3 (Ref.eq),5.566,V ugm-3 (Ref.eq)
2024-11-27,21:00:00,7,V ugm-3 (BAM),8.231,V ugm-3 (Ref.eq),6.981,V ugm-3 (Ref.eq)
2024-11-27,22:00:00,5,V ugm-3 (BAM),4.67,V ugm-3 (Ref.eq),4.953,V ugm-3 (Ref.eq)
2024-11-27,23:00:00,3,V ugm-3 (BAM),7.476,V ugm-3 (Ref.eq),4.976,V ugm-3 (Ref.eq)
2024-11-27,24:00:00,6,V ugm-3 (BAM),6.769,V ugm-3 (Ref.eq),4.057,V ugm-3 (Ref.eq)
2024-11-28,01:00:00,6,V ugm-3 (BAM),3.231,V ugm-3 (Ref.eq),2.925,V ugm-3 (Ref.eq)
2024-11-28,02:00:00,6,V ugm-3 (BAM),4.623,V ugm-3 (Ref.eq),3.042,V ugm-3 (Ref.eq)
2024-11-28,03:00:00,5,V ugm-3 (BAM),4.859,V ugm-3 (Ref.eq),3.915,V ugm-3 (Ref.eq)
2024-11-28,04:00:00,6,V ugm-3 (BAM),3.278,V ugm-3 (Ref.eq),3.373,V ugm-3 (Ref.eq)
2024-11-28,05:00:00,6,V ugm-3 (BAM),3.656,V ugm-3 (Ref.eq),2.948,V ugm-3 (Ref.eq)
2024-11-28,06:00:00,5,V ugm-3 (BAM),3.137,V ugm-3 (Ref.eq),3.821,V ugm-3 (Ref.eq)
2024-11-28,07:00:00,6,V ugm-3 (BAM),4.387,V ugm-3 (Ref.eq),6.061,V ugm-3 (Ref.eq)
2024-11-28,08:00:00,6,V ugm-3 (BAM),4.505,V ugm-3 (Ref.eq),7.618,V ugm-3 (Ref.eq)
2024-11-28,09:00:00,13,V ugm-3 (BAM),6.91,V ugm-3 (Ref.eq),10.566,V ugm-3 (Ref.eq)
2024-11-28,10:00:00,14,V ugm-3 (BAM),8.443,V ugm-3 (Ref.eq),17.005,V ugm-3 (Ref.eq)
2024-11-28,11:00:00,11,V ugm-3 (BAM),8.915,V ugm-3 (Ref.eq),13.208,V ugm-3 (Ref.eq)
2024-11-28,12:00:00,13,V ugm-3 (BAM),7.807,V ugm-3 (Ref.eq),8.184,V ugm-3 (Ref.eq)
2024-11-28,13:00:00,14,V ugm-3 (BAM),6.792,V ugm-3 (Ref.eq),11.627,V ugm-3 (Ref.eq)
2024-11-28,14:00:00,17,V ugm-3 (BAM),6.91,V ugm-3 (Ref.eq),8.609,V ugm-3 (Ref.eq)
2024-11-28,15:00:00,8,V ugm-3 (BAM),6.321,V ugm-3 (Ref.eq),8.679,V ugm-3 (Ref.eq)
2024-11-28,16:00:00,19,V ugm-3 (BAM),8.349,V ugm-3 (Ref.eq),8.986,V ugm-3 (Ref.eq)
2024-11-28,17:00:00,21,V ugm-3 (BAM),13.184,V ugm-3 (Ref.eq),9.764,V ugm-3 (Ref.eq)
2024-11-28,18:00:00,26,V ugm-3 (BAM),20.212,V ugm-3 (Ref.eq),10.637,V ugm-3 (Ref.eq)
2024-11-28,19:00:00,42,V ugm-3 (BAM),22.052,V ugm-3 (Ref.eq),11.486,V ugm-3 (Ref.eq)
2024-11-28,20:00:00,28,V ugm-3 (BAM),20.024,V ugm-3 (Ref.eq),10.66,V ugm-3 (Ref.eq)
2024-11-28,21:00:00,16,V ugm-3 (BAM),16.675,V ugm-3 (Ref.eq),11.203,V ugm-3 (Ref.eq)
2024-11-28,22:00:00,15,V ugm-3 (BAM),14.835,V ugm-3 (Ref.eq),11.887,V ugm-3 (Ref.eq)
2024-11-28,23:00:00,17,V ugm-3 (BAM),15.283,V ugm-3 (Ref.eq),15.708,V ugm-3 (Ref.eq)
2024-11-28,24:00:00,17,V ugm-3 (BAM),14.576,V ugm-3 (Ref.eq),18.043,V ugm-3 (Ref.eq)
2024-11-29,01:00:00,5,V ugm-3 (BAM),14.576,V ugm-3 (Ref.eq),15.071,V ugm-3 (Ref.eq)
2024-11-29,02:00:00,15,V ugm-3 (BAM),12.807,V ugm-3 (Ref.eq),13.585,V ugm-3 (Ref.eq)
2024-11-29,03:00:00,13,V ugm-3 (BAM),10.873,V ugm-3 (Ref.eq),12.925,V ugm-3 (Ref.eq)
2024-11-29,04:00:00,10,V ugm-3 (BAM),9.505,V ugm-3 (Ref.eq),11.533,V ugm-3 (Ref.eq)
2024-11-29,05:00:00,11,V ugm-3 (BAM),7.524,V ugm-3 (Ref.eq),10.967,V ugm-3 (Ref.eq)
2024-11-29,06:00:00,11,V ugm-3 (BAM),7.264,V ugm-3 (Ref.eq),11.439,V ugm-3 (Ref.eq)
2024-11-29,07:00:00,8,V ugm-3 (BAM),8.278,V ugm-3 (Ref.eq),12.547,V ugm-3 (Ref.eq)
2024-11-29,08:00:00,17,V ugm-3 (BAM),9.151,V ugm-3 (Ref.eq),13.019,V ugm-3 (Ref.eq)
2024-11-29,09:00:00,16,V ugm-3 (BAM),11.509,V ugm-3 (Ref.eq),11.486,V ugm-3 (Ref.eq)
2024-11-29,10:00:00,11,V ugm-3 (BAM),9.623,V ugm-3 (Ref.eq),14.198,V ugm-3 (Ref.eq)
2024-11-29,11:00:00,8,V ugm-3 (BAM),8.656,V ugm-3 (Ref.eq),8.491,V ugm-3 (Ref.eq)
2024-11-29,12:00:00,7,V ugm-3 (BAM),7.759,V ugm-3 (Ref.eq),8.726,V ugm-3 (Ref.eq)
2024-11-29,13:00:00,6,V ugm-3 (BAM),6.109,V ugm-3 (Ref.eq),9.693,V ugm-3 (Ref.eq)
2024-11-29,14:00:00,7,V ugm-3 (BAM),6.698,V ugm-3 (Ref.eq),8.09,V ugm-3 (Ref.eq)
2024-11-29,15:00:00,8,V ugm-3 (BAM),6.698,V ugm-3 (Ref.eq),6.109,V ugm-3 (Ref.eq)
2024-11-29,16:00:00,7,V ugm-3 (BAM),6.58,V ugm-3 (Ref.eq),6.745,V ugm-3 (Ref.eq)
2024-11-29,17:00:00,9,V ugm-3 (BAM),7.241,V ugm-3 (Ref.eq),7.429,V ugm-3 (Ref.eq)
2024-11-29,18:00:00,16,V ugm-3 (BAM),7.288,V ugm-3 (Ref.eq),8.113,V ugm-3 (Ref.eq)
2024-11-29,19:00:00,4,V ugm-3 (BAM),7.193,V ugm-3 (Ref.eq),11.651,V ugm-3 (Ref.eq)
2024-11-29,20:00:00,9,V ugm-3 (BAM),8.278,V ugm-3 (Ref.eq),8.349,V ugm-3 (Ref.eq)
2024-11-29,21:00:00,9,V ugm-3 (BAM),6.651,V ugm-3 (Ref.eq),7.524,V ugm-3 (Ref.eq)
2024-11-29,22:00:00,5,V ugm-3 (BAM),6.109,V ugm-3 (Ref.eq),7.005,V ugm-3 (Ref.eq)
2024-11-29,23:00:00,4,V ugm-3 (BAM),6.84,V ugm-3 (Ref.eq),10.59,V ugm-3 (Ref.eq)
2024-11-29,24:00:00,9,V ugm-3 (BAM),7.17,V ugm-3 (Ref.eq),6.651,V ugm-3 (Ref.eq)
2024-11-30,01:00:00,7,V ugm-3 (BAM),8.561,V ugm-3 (Ref.eq),7.736,V ugm-3 (Ref.eq)
2024-11-30,02:00:00,6,V ugm-3 (BAM),9.481,V ugm-3 (Ref.eq),8.656,V ugm-3 (Ref.eq)
2024-11-30,03:00:00,7,V ugm-3 (BAM),11.156,V ugm-3 (Ref.eq),10.401,V ugm-3 (Ref.eq)
2024-11-30,04:00:00,12,V ugm-3 (BAM),13.75,V ugm-3 (Ref.eq),12.854,V ugm-3 (Ref.eq)
2024-11-30,05:00:00,13,V ugm-3 (BAM),15.142,V ugm-3 (Ref.eq),16.156,V ugm-3 (Ref.eq)
2024-11-30,06:00:00,11,V ugm-3 (BAM),13.656,V ugm-3 (Ref.eq),15.236,V ugm-3 (Ref.eq)
2024-11-30,07:00:00,13,V ugm-3 (BAM),11.321,V ugm-3 (Ref.eq),15.613,V ugm-3 (Ref.eq)
2024-11-30,08:00:00,9,V ugm-3 (BAM),9.576,V ugm-3 (Ref.eq),12.052,V ugm-3 (Ref.eq)
2024-11-30,09:00:00,4,V ugm-3 (BAM),7.948,V ugm-3 (Ref.eq),8.75,V ugm-3 (Ref.eq)
2024-11-30,10:00:00,5,V ugm-3 (BAM),6.321,V ugm-3 (Ref.eq),7.193,V ugm-3 (Ref.eq)
2024-11-30,11:00:00,4,V ugm-3 (BAM),5.354,V ugm-3 (Ref.eq),6.816,V ugm-3 (Ref.eq)
2024-11-30,12:00:00,6,V ugm-3 (BAM),5.212,V ugm-3 (Ref.eq),10.189,V ugm-3 (Ref.eq)
2024-11-30,13:00:00,5,V ugm-3 (BAM),4.08,V ugm-3 (Ref.eq),3.797,V ugm-3 (Ref.eq)
2024-11-30,14:00:00,5,V ugm-3 (BAM),3.561,V ugm-3 (Ref.eq),5.731,V ugm-3 (Ref.eq)
2024-11-30,15:00:00,5,V ugm-3 (BAM),3.75,V ugm-3 (Ref.eq),9.34,V ugm-3 (Ref.eq)
2024-11-30,16:00:00,6,V ugm-3 (BAM),4.175,V ugm-3 (Ref.eq),4.623,V ugm-3 (Ref.eq)
2024-11-30,17:00:00,8,V ugm-3 (BAM),4.693,V ugm-3 (Ref.eq),4.859,V ugm-3 (Ref.eq)
2024-11-30,18:00:00,7,V ugm-3 (BAM),6.061,V ugm-3 (Ref.eq),8.373,V ugm-3 (Ref.eq)
2024-11-30,19:00:00,5,V ugm-3 (BAM),7.052,V ugm-3 (Ref.eq),7.17,V ugm-3 (Ref.eq)
2024-11-30,20:00:00,6,V ugm-3 (BAM),5.967,V ugm-3 (Ref.eq),7.925,V ugm-3 (Ref.eq)
2024-11-30,21:00:00,7,V ugm-3 (BAM),5.967,V ugm-3 (Ref.eq),6.25,V ugm-3 (Ref.eq)
2024-11-30,22:00:00,7,V ugm-3 (BAM),7.359,V ugm-3 (Ref.eq),23.609,V ugm-3 (Ref.eq)
2024-11-30,23:00:00,8,V ugm-3 (BAM),7.17,V ugm-3 (Ref.eq),14.623,V ugm-3 (Ref.eq)
2024-11-30,24:00:00,11,V ugm-3 (BAM),7.83,V ugm-3 (Ref.eq),9.08,V ugm-3 (Ref.eq)
2024-12-01,01:00:00,160,V ugm-3 (BAM),8.16,V ugm-3 (Ref.eq),15.236,V ugm-3 (Ref.eq)
2024-12-01,02:00:00,131,V ugm-3 (BAM),7.901,V ugm-3 (Ref.eq),12.5,V ugm-3 (Ref.eq)
2024-12-01,03:00:00,63,V ugm-3 (BAM),8.915,V ugm-3 (Ref.eq),14.104,V ugm-3 (Ref.eq)
2024-12-01,04:00:00,37,V ugm-3 (BAM),9.458,V ugm-3 (Ref.eq),24.646,V ugm-3 (Ref.eq)
2024-12-01,05:00:00,43,V ugm-3 (BAM),8.42,V ugm-3 (Ref.eq),9.175,V ugm-3 (Ref.eq)
